algorithm,seed,generation,best_fitness
GA,6,16,3886.863173247069
GA,6,17,3886.863173247069
GA,6,18,3886.863173247069
GA,6,19,3886.863173247069
GA,6,20,3845.6667281888654
GA,6,21,3788.808461108115
GA,6,22,3778.1819362940496
GA,6,23,3775.073173998735
GA,6,24,3752.793394040911
GA,6,25,3750.3451515700426
GA,6,26,3549.7001499103267
GA,6,27,3549.7001499103267
GA,6,28,3549.7001499103267
GA,6,29,3549.7001499103267
GA,6,30,3549.7001499103267
GA,6,31,3549.7001499103267
GA,6,32,3528.6584747604493
GA,6,33,3528.6584747604493
GA,6,34,3527.4203699525033
GA,6,35,3520.6738749868914
GA,6,36,3520.6738749868914
GA,6,37,3520.6738749868914
GA,6,38,3520.6738749868914
GA,6,39,3520.6738749868914
GA,6,40,3520.6738749868914
GA,6,41,3520.6738749868914
GA,6,42,3520.6738749868914
GA,6,43,3520.6738749868914
GA,6,44,3520.6738749868914
GA,6,45,3520.6738749868914
GA,6,46,3520.6738749868914
GA,6,47,3520.6738749868914
GA,6,48,3518.139809974447
GA,6,49,3518.139809974447
GA,7,0,5240.071167021682
GA,7,1,4993.575245751785
GA,7,2,4029.3293454803306
GA,7,3,4029.3293454803306
GA,7,4,4029.3293454803306
GA,7,5,3962.1757902050676
GA,7,6,3962.1757902050676
GA,7,7,3916.8875983668036
GA,7,8,3916.8875983668036
GA,7,9,3812.9838656783686
GA,7,10,3812.9838656783686
GA,7,11,3812.9838656783686
GA,7,12,3784.4741532673806
GA,7,13,3784.4741532673806
GA,7,14,3783.0404759061867
GA,7,15,3678.1406422972054
GA,7,16,3678.1406422972054
GA,7,17,3672.1914057476497
GA,7,18,3672.1914057476497
GA,7,19,3669.7338575817207
GA,7,20,3664.312931697299
GA,7,21,3664.312931697299
GA,7,22,3664.312931697299
GA,7,23,3664.312931697299
GA,7,24,3664.312931697299
GA,7,25,3664.312931697299
GA,7,26,3664.312931697299
GA,7,27,3664.1029735956795
GA,7,28,3664.1029735956795
GA,7,29,3664.1029735956795
GA,7,30,3661.497747045163
GA,7,31,3660.7578048952564
GA,7,32,3660.7578048952564
GA,7,33,3660.7578048952564
GA,7,34,3659.918487230872
GA,7,35,3659.918487230872
GA,7,36,3659.918487230872
GA,7,37,3659.918487230872
GA,7,38,3659.918487230872
GA,7,39,3658.9180613855347
GA,7,40,3658.9180613855347
GA,7,41,3658.9180613855347
GA,7,42,3658.9180613855347
GA,7,43,3658.9180613855347
GA,7,44,3657.525903408359
GA,7,45,3657.525903408359
GA,7,46,3657.525903408359
GA,7,47,3657.525903408359
GA,7,48,3657.525903408359
GA,7,49,3656.800124413298
GA,8,0,4431.359446318668
GA,8,1,4422.204987520535
GA,8,2,4419.353202561426
GA,8,3,3863.2879595672484
GA,8,4,3853.2621940221816
GA,8,5,3853.2621940221816
GA,8,6,3853.2621940221816
GA,8,7,3845.2477924245095
GA,8,8,3845.2477924245095
GA,8,9,3842.0763753358888
GA,8,10,3794.9651080152457
GA,8,11,3781.8251481265825
GA,8,12,3781.8251481265825
GA,8,13,3781.8251481265825
GA,8,14,3781.8251481265825
GA,8,15,3781.8251481265825
GA,8,16,3781.8251481265825
GA,8,17,3776.9414420809994
GA,8,18,3776.9414420809994
GA,8,19,3776.9414420809994
GA,8,20,3744.8601807580817
GA,8,21,3744.8601807580817
GA,8,22,3744.8601807580817
GA,8,23,3744.8601807580817
GA,8,24,3744.8601807580817
GA,8,25,3744.8601807580817
GA,8,26,3744.8601807580817
GA,8,27,3740.5254700961955
GA,8,28,3735.4646675694116
GA,8,29,3735.4646675694116
GA,8,30,3735.4646675694116
GA,8,31,3735.4646675694116
GA,8,32,3735.4646675694116
GA,8,33,3735.4646675694116
GA,8,34,3735.4646675694116
GA,8,35,3735.4646675694116
GA,8,36,3735.4646675694116
GA,8,37,3735.4646675694116
GA,8,38,3735.4646675694116
GA,8,39,3733.955405393304
GA,8,40,3733.955405393304
GA,8,41,3733.955405393304
GA,8,42,3733.955405393304
GA,8,43,3733.955405393304
GA,8,44,3733.955405393304
GA,8,45,3733.955405393304
GA,8,46,3733.955405393304
GA,8,47,3733.955405393304
GA,8,48,3733.955405393304
GA,8,49,3733.955405393304
GA,9,0,3938.37353717974
GA,9,1,3887.818709700514
GA,9,2,3887.818709700514
GA,9,3,3873.009216900402
GA,9,4,3872.2500676746913
GA,9,5,3868.0427200079566
GA,9,6,3868.0427200079566
GA,9,7,3863.102813570928
GA,9,8,3863.102813570928
GA,9,9,3863.102813570928
GA,9,10,3797.6383156112406
GA,9,11,3797.6383156112406
GA,9,12,3797.6383156112406
GA,9,13,3797.6383156112406
GA,9,14,3797.6383156112406
GA,9,15,3793.1658831105397
GA,9,16,3793.1658831105397
GA,9,17,3793.1658831105397
GA,9,18,3793.1658831105397
GA,9,19,3793.1658831105397
GA,9,20,3793.1658831105397
GA,9,21,3793.1658831105397
GA,9,22,3793.1658831105397
GA,9,23,3791.825761364127
GA,9,24,3791.825761364127
GA,9,25,3791.4080946358717
GA,9,26,3791.4080946358717
GA,9,27,3791.4080946358717
GA,9,28,3791.4080946358717
GA,9,29,3791.4080946358717
GA,9,30,3788.3745376505713
GA,9,31,3788.3745376505713
GA,9,32,3788.3745376505713
GA,9,33,3788.3745376505713
GA,9,34,3788.3745376505713
GA,9,35,3788.3745376505713
GA,9,36,3788.3745376505713
GA,9,37,3788.3745376505713
GA,9,38,3788.3745376505713
GA,9,39,3788.3745376505713
GA,9,40,3788.3745376505713
GA,9,41,3788.3745376505713
GA,9,42,3788.2235294042407
GA,9,43,3788.2235294042407
GA,9,44,3788.2235294042407
GA,9,45,3788.2235294042407
GA,9,46,3788.2235294042407
GA,9,47,3788.2235294042407
GA,9,48,3788.2235294042407
GA,9,49,3787.873216569676
SA,0,0,4319.736512900395
SA,0,1,3732.784998209964
SA,0,2,3732.784998209964
SA,0,3,3728.703105830014
SA,0,4,3727.794722678041
SA,0,5,3727.794722678041
SA,0,6,3727.794722678041
SA,0,7,3727.794722678041
SA,0,8,3727.794722678041
SA,0,9,3727.794722678041
SA,0,10,3727.794722678041
SA,0,11,3727.794722678041
SA,0,12,3727.794722678041
SA,0,13,3727.794722678041
SA,0,14,3727.794722678041
SA,0,15,3727.794722678041
SA,0,16,3727.794722678041
SA,0,17,3727.794722678041
SA,0,18,3727.794722678041
SA,0,19,3727.794722678041
SA,0,20,3727.794722678041
SA,0,21,3727.794722678041
SA,0,22,3726.6646286003606
SA,0,23,3726.6646286003606
SA,0,24,3726.6646286003606
SA,0,25,3726.6646286003606
SA,0,26,3726.6646286003606
SA,0,27,3726.6646286003606
SA,0,28,3726.6646286003606
SA,0,29,3726.6646286003606
SA,0,30,3726.6646286003606
SA,0,31,3726.6646286003606
SA,0,32,3726.6646286003606
SA,0,33,3726.6646286003606
SA,0,34,3726.6646286003606
SA,0,35,3726.6646286003606
SA,0,36,3726.6646286003606
SA,0,37,3726.6646286003606
SA,0,38,3726.6646286003606
SA,0,39,3726.6646286003606
SA,0,40,3726.6646286003606
SA,0,41,3726.6646286003606
SA,0,42,3726.6646286003606
SA,0,43,3702.817725468136
SA,0,44,3702.817725468136
SA,0,45,3702.817725468136
SA,0,46,3702.817725468136
SA,0,47,3700.9653355907003
SA,0,48,3700.9653355907003
SA,0,49,3700.9653355907003
SA,1,0,4368.601320007078
SA,1,1,4367.958036489644
SA,1,2,4367.958036489644
SA,1,3,4365.49307187376
SA,1,4,4365.49307187376
SA,1,5,3843.649584128066
SA,1,6,3802.3936282818086
SA,1,7,3802.3936282818086
SA,1,8,3748.6692696780156
SA,1,9,3666.8051313287433
SA,1,10,3666.2581019360923
SA,1,11,3635.69244543812
SA,1,12,3635.69244543812
SA,1,13,3635.69244543812
SA,1,14,3634.5718630234924
SA,1,15,3634.5718630234924
SA,1,16,3634.5718630234924
SA,1,17,3634.5718630234924
SA,1,18,3634.5718630234924
SA,1,19,3634.5718630234924
SA,1,20,3634.5718630234924
SA,1,21,3620.582273665299
SA,1,22,3620.582273665299
SA,1,23,3620.582273665299
SA,1,24,3620.582273665299
SA,1,25,3620.582273665299
SA,1,26,3616.2289828923185
SA,1,27,3616.2289828923185
SA,1,28,3616.2289828923185
SA,1,29,3616.2289828923185
SA,1,30,3616.2289828923185
SA,1,31,3616.2289828923185
SA,1,32,3616.2289828923185
SA,1,33,3616.2289828923185
SA,1,34,3616.2289828923185
SA,1,35,3616.2289828923185
SA,1,36,3616.2289828923185
SA,1,37,3616.2289828923185
SA,1,38,3616.2289828923185
SA,1,39,3616.2289828923185
SA,1,40,3616.2289828923185
SA,1,41,3616.2289828923185
SA,1,42,3614.1044687556023
SA,1,43,3614.1044687556023
SA,1,44,3614.1044687556023
SA,1,45,3614.1044687556023
SA,1,46,3614.1044687556023
SA,1,47,3614.1044687556023
SA,1,48,3613.9660663299187
SA,1,49,3613.1624632190724
SA,2,0,6039.042969098767
SA,2,1,5546.742326252946
SA,2,2,5051.15606994401
SA,2,3,4706.4063683639815
SA,2,4,4706.4063683639815
SA,2,5,4450.508667187777
SA,2,6,3931.4707216450297
SA,2,7,3926.773561931309
SA,2,8,3915.0737871072524
SA,2,9,3915.0737871072524
SA,2,10,3915.0737871072524
SA,2,11,3915.0737871072524
SA,2,12,3915.0737871072524
SA,2,13,3915.0737871072524
SA,2,14,3915.0737871072524
SA,2,15,3915.0737871072524
SA,2,16,3915.0737871072524
SA,2,17,3915.0737871072524
SA,2,18,3915.0737871072524
SA,2,19,3915.0737871072524
SA,2,20,3915.0737871072524
SA,2,21,3915.0737871072524
SA,2,22,3915.0737871072524
SA,2,23,3915.0737871072524
SA,2,24,3915.0737871072524
SA,2,25,3915.0737871072524
SA,2,26,3915.0737871072524
SA,2,27,3915.0737871072524
SA,2,28,3915.0737871072524
SA,2,29,3915.0737871072524
SA,2,30,3915.0737871072524
SA,2,31,3915.0737871072524
SA,2,32,3915.0737871072524
SA,2,33,3915.0737871072524
SA,2,34,3915.0737871072524
SA,2,35,3915.0737871072524
SA,2,36,3915.0737871072524
SA,2,37,3785.8386558338834
SA,2,38,3785.4523701385
SA,2,39,3785.4523701385
SA,2,40,3785.4523701385
SA,2,41,3769.780733670781
SA,2,42,3753.244199566084
SA,2,43,3753.244199566084
SA,2,44,3753.244199566084
SA,2,45,3753.244199566084
SA,2,46,3753.244199566084
SA,2,47,3753.244199566084
SA,2,48,3753.244199566084
SA,2,49,3751.8786001556778
SA,3,0,4488.0124319220195
SA,3,1,4363.092203913056
SA,3,2,4017.41681415214
SA,3,3,3971.61286438018
SA,3,4,3953.0465816309793
SA,3,5,3953.0465816309793
SA,3,6,3953.0465816309793
SA,3,7,3953.0465816309793
SA,3,8,3707.483436449217
SA,3,9,3707.483436449217
SA,3,10,3707.483436449217
SA,3,11,3707.483436449217
SA,3,12,3705.8195484484345
SA,3,13,3705.8195484484345
SA,3,14,3705.8195484484345
SA,3,15,3705.8195484484345
SA,3,16,3705.8195484484345
SA,3,17,3700.493883544499
SA,3,18,3700.493883544499
SA,3,19,3700.493883544499
SA,3,20,3700.493883544499
SA,3,21,3700.493883544499
SA,3,22,3681.572818170576
SA,3,23,3679.5021085859776
SA,3,24,3676.997268651491
