algorithm,seed,generation,best_fitness
SA,2,44,3268.5130849929237
SA,2,45,3268.177380484774
SA,2,46,3268.177380484774
SA,2,47,3268.177380484774
SA,2,48,3268.177380484774
SA,2,49,3268.177380484774
SA,3,0,4085.4831243587532
SA,3,1,3681.303926159213
SA,3,2,3655.3857793396437
SA,3,3,3289.309572958608
SA,3,4,3283.141817854427
SA,3,5,3283.141817854427
SA,3,6,3283.141817854427
SA,3,7,3283.141817854427
SA,3,8,3283.141817854427
SA,3,9,3283.141817854427
SA,3,10,3280.5094064328937
SA,3,11,3276.4893877375425
SA,3,12,3276.4893877375425
SA,3,13,3276.4893877375425
SA,3,14,3276.4893877375425
SA,3,15,3276.4893877375425
SA,3,16,3276.4893877375425
SA,3,17,3276.4893877375425
SA,3,18,3276.3417206352615
SA,3,19,3276.3417206352615
SA,3,20,3276.3417206352615
SA,3,21,3276.3417206352615
SA,3,22,3276.3417206352615
SA,3,23,3276.3417206352615
SA,3,24,3276.3417206352615
SA,3,25,3276.3417206352615
SA,3,26,3276.3417206352615
SA,3,27,3276.3417206352615
SA,3,28,3276.3417206352615
SA,3,29,3276.3417206352615
SA,3,30,3276.3417206352615
SA,3,31,3276.3417206352615
SA,3,32,3275.985490482971
SA,3,33,3227.7839161849356
SA,3,34,3227.7839161849356
SA,3,35,3227.7839161849356
SA,3,36,3227.7839161849356
SA,3,37,3227.7839161849356
SA,3,38,3227.7839161849356
SA,3,39,3227.7839161849356
SA,3,40,3227.7839161849356
SA,3,41,3227.7839161849356
SA,3,42,3227.7839161849356
SA,3,43,3227.7839161849356
SA,3,44,3227.7839161849356
SA,3,45,3227.7839161849356
SA,3,46,3227.7839161849356
SA,3,47,3227.7839161849356
SA,3,48,3227.7839161849356
SA,3,49,3227.7839161849356
SA,4,0,5307.472973004373
SA,4,1,4799.747169735254
SA,4,2,4433.421974667792
SA,4,3,4410.7177676995925
SA,4,4,4176.024274976065
SA,4,5,4169.633182615249
SA,4,6,4169.633182615249
SA,4,7,4168.651981747931
SA,4,8,4138.891300949619
SA,4,9,3922.828075829939
SA,4,10,3625.7856747372057
SA,4,11,3595.1518002278603
SA,4,12,3466.123306188718
SA,4,13,3466.123306188718
SA,4,14,3466.123306188718
SA,4,15,3466.123306188718
SA,4,16,3466.123306188718
SA,4,17,3466.123306188718
SA,4,18,3401.212213992239
SA,4,19,3398.397979400389
