algorithm,seed,generation,best_fitness
SA,4,34,3567.0843131851834
SA,4,35,3567.0843131851834
SA,4,36,3565.422078872907
SA,4,37,3565.3804198849543
SA,4,38,3562.290718235902
SA,4,39,3562.0325991241457
SA,4,40,3562.0325991241457
SA,4,41,3562.0325991241457
SA,4,42,3554.920646103692
SA,4,43,3554.153846960321
SA,4,44,3554.153846960321
SA,4,45,3554.153846960321
SA,4,46,3554.153846960321
SA,4,47,3554.153846960321
SA,4,48,3554.153846960321
SA,4,49,3554.153846960321
SA,5,0,4378.73194986781
SA,5,1,3795.3859205397753
SA,5,2,3780.8330525525503
SA,5,3,3777.9605622291892
SA,5,4,3708.8915520165547
SA,5,5,3699.0841151469217
SA,5,6,3699.0841151469217
SA,5,7,3689.6762062805137
SA,5,8,3684.1988266617973
SA,5,9,3684.1988266617973
SA,5,10,3529.233529087753
SA,5,11,3435.209939240305
SA,5,12,3435.209939240305
SA,5,13,3435.209939240305
SA,5,14,3435.209939240305
SA,5,15,3435.209939240305
SA,5,16,3435.209939240305
SA,5,17,3435.209939240305
SA,5,18,3435.209939240305
SA,5,19,3435.209939240305
SA,5,20,3435.209939240305
SA,5,21,3435.209939240305
SA,5,22,3435.209939240305
SA,5,23,3435.209939240305
SA,5,24,3435.209939240305
SA,5,25,3433.8823399037456
SA,5,26,3433.0250096205204
SA,5,27,3433.0250096205204
SA,5,28,3433.0250096205204
SA,5,29,3433.0250096205204
SA,5,30,3433.0250096205204
SA,5,31,3433.0250096205204
SA,5,32,3433.0250096205204
SA,5,33,3433.0250096205204
SA,5,34,3432.0313177499456
SA,5,35,3432.0313177499456
SA,5,36,3432.0313177499456
SA,5,37,3432.0313177499456
SA,5,38,3428.471758814021
SA,5,39,3427.9236949040055
SA,5,40,3427.9236949040055
SA,5,41,3421.0312921173327
SA,5,42,3418.084747814699
SA,5,43,3418.084747814699
SA,5,44,3418.084747814699
SA,5,45,3418.084747814699
SA,5,46,3418.084747814699
SA,5,47,3418.084747814699
SA,5,48,3418.084747814699
SA,5,49,3418.084747814699
SA,6,0,4891.339623861396
SA,6,1,4318.219412112177
SA,6,2,3819.481061476745
SA,6,3,3699.1814171618016
SA,6,4,3690.59794264365
SA,6,5,3681.3357457302773
SA,6,6,3502.9858014669294
SA,6,7,3489.8296165440242
SA,6,8,3489.8296165440242
SA,6,9,3489.176583149235
SA,6,10,3489.176583149235
SA,6,11,3489.176583149235
SA,6,12,3475.7280535000377
SA,6,13,3475.0144782044194
SA,6,14,3406.0048675070043
SA,6,15,3406.0048675070043
SA,6,16,3401.950113799162
SA,6,17,3401.950113799162
SA,6,18,3401.950113799162
SA,6,19,3401.950113799162
SA,6,20,3401.950113799162
SA,6,21,3401.950113799162
SA,6,22,3401.950113799162
SA,6,23,3401.950113799162
SA,6,24,3401.3594809212595
SA,6,25,3401.3594809212595
SA,6,26,3396.4190971971025
SA,6,27,3396.4190971971025
SA,6,28,3396.4190971971025
SA,6,29,3396.4190971971025
SA,6,30,3396.4190971971025
SA,6,31,3396.4190971971025
SA,6,32,3396.4190971971025
SA,6,33,3396.4190971971025
SA,6,34,3396.4190971971025
SA,6,35,3396.4190971971025
SA,6,36,3396.4190971971025
