algorithm,seed,generation,best_fitness
SA,5,17,3345.662582190036
SA,5,18,3345.662582190036
SA,5,19,3341.5535402971236
SA,5,20,3341.5535402971236
SA,5,21,3341.5535402971236
SA,5,22,3338.7600747033684
SA,5,23,3338.7600747033684
SA,5,24,3338.7600747033684
SA,5,25,3338.7600747033684
SA,5,26,3338.7600747033684
SA,5,27,3338.7600747033684
SA,5,28,3338.7600747033684
SA,5,29,3338.7600747033684
SA,5,30,3334.9256373092217
SA,5,31,3327.673184165965
SA,5,32,3311.5411888972385
SA,5,33,3311.5411888972385
SA,5,34,3311.1097924874102
SA,5,35,3309.9882136366755
SA,5,36,3309.76249395231
SA,5,37,3309.76249395231
SA,5,38,3309.76249395231
SA,5,39,3309.76249395231
SA,5,40,3309.76249395231
SA,5,41,3309.76249395231
SA,5,42,3309.76249395231
SA,5,43,3309.76249395231
SA,5,44,3309.76249395231
SA,5,45,3309.76249395231
SA,5,46,3309.76249395231
SA,5,47,3309.76249395231
SA,5,48,3309.76249395231
SA,5,49,3309.76249395231
SA,6,0,4634.239025439422
SA,6,1,4633.200979550599
SA,6,2,3436.4522591126915
SA,6,3,3359.0798536871816
SA,6,4,3353.995161712629
SA,6,5,3352.4235736905766
SA,6,6,3347.537924872364
SA,6,7,3347.537924872364
SA,6,8,3347.537924872364
SA,6,9,3347.537924872364
SA,6,10,3347.537924872364
SA,6,11,3347.537924872364
SA,6,12,3347.537924872364
SA,6,13,3347.537924872364
SA,6,14,3347.537924872364
SA,6,15,3347.537924872364
SA,6,16,3347.537924872364
SA,6,17,3347.537924872364
SA,6,18,3347.537924872364
SA,6,19,3347.537924872364
SA,6,20,3347.537924872364
SA,6,21,3347.537924872364
SA,6,22,3347.537924872364
SA,6,23,3347.537924872364
SA,6,24,3347.537924872364
SA,6,25,3347.537924872364
SA,6,26,3347.537924872364
SA,6,27,3347.537924872364
SA,6,28,3347.537924872364
SA,6,29,3347.537924872364
SA,6,30,3347.537924872364
SA,6,31,3347.537924872364
SA,6,32,3347.537924872364
SA,6,33,3347.537924872364
SA,6,34,3347.537924872364
SA,6,35,3347.537924872364
SA,6,36,3347.537924872364
SA,6,37,3347.537924872364
SA,6,38,3347.537924872364
SA,6,39,3347.537924872364
SA,6,40,3347.537924872364
SA,6,41,3347.537924872364
SA,6,42,3347.537924872364
SA,6,43,3347.537924872364
SA,6,44,3347.537924872364
SA,6,45,3347.537924872364
SA,6,46,3347.537924872364
SA,6,47,3249.1360309615693
SA,6,48,3213.7331227869804
SA,6,49,3198.9324209237975
SA,7,0,4148.813139675265
SA,7,1,4049.0668305672343
SA,7,2,3964.9261382711684
SA,7,3,3930.9583335256784
SA,7,4,3930.9583335256784
SA,7,5,3584.7916122858014
SA,7,6,3501.769320077835
SA,7,7,3454.1814977532754
SA,7,8,3454.1814977532754
SA,7,9,3418.6273761126577
SA,7,10,3405.73149771127
SA,7,11,3405.73149771127
SA,7,12,3405.73149771127
SA,7,13,3405.73149771127
SA,7,14,3405.73149771127
SA,7,15,3405.73149771127
SA,7,16,3342.3183172118793
SA,7,17,3333.001947566312
SA,7,18,3330.544105303359
SA,7,19,3328.9335708241015
SA,7,20,3328.9335708241015
SA,7,21,3328.9335708241015
SA,7,22,3328.84765673722
SA,7,23,3326.7710872904054
SA,7,24,3326.7710872904054
SA,7,25,3326.7710872904054
SA,7,26,3326.7710872904054
SA,7,27,3326.7710872904054
SA,7,28,3326.7710872904054
SA,7,29,3326.7710872904054
SA,7,30,3326.7710872904054
SA,7,31,3326.7710872904054
SA,7,32,3326.7710872904054
SA,7,33,3326.7710872904054
SA,7,34,3326.7710872904054
SA,7,35,3326.7710872904054
SA,7,36,3326.7710872904054
SA,7,37,3326.7710872904054
SA,7,38,3326.7710872904054
SA,7,39,3326.7710872904054
SA,7,40,3326.7710872904054
SA,7,41,3326.7710872904054
