size,algorithm,seed,generation,best_fitness
large,SA,1,36,12916.840405381412
large,SA,1,37,12916.840405381412
large,SA,1,38,12916.840405381412
large,SA,1,39,12909.777804434843
large,SA,1,40,12909.777804434843
large,SA,1,41,12745.113865726613
large,SA,1,42,12745.113865726613
large,SA,1,43,12701.975128602582
large,SA,1,44,12701.975128602582
large,SA,1,45,12652.865386008485
large,SA,1,46,12652.865386008485
large,SA,1,47,12652.865386008485
large,SA,1,48,12652.865386008485
large,SA,1,49,12090.399431762993
large,SA,2,0,16316.552637470426
large,SA,2,1,14925.352842342472
large,SA,2,2,14773.594983525098
large,SA,2,3,14593.244436454706
large,SA,2,4,14593.244436454706
large,SA,2,5,13790.911343122338
large,SA,2,6,13790.911343122338
large,SA,2,7,13726.752866073037
large,SA,2,8,13442.085036555538
large,SA,2,9,13393.317786284953
large,SA,2,10,13271.634416641196
large,SA,2,11,13244.147829932366
large,SA,2,12,13244.147829932366
large,SA,2,13,13244.147829932366
large,SA,2,14,13239.300683488043
large,SA,2,15,12653.420995770499
large,SA,2,16,12653.420995770499
large,SA,2,17,12573.934730370791
large,SA,2,18,12564.501769833212
large,SA,2,19,12328.803978402433
large,SA,2,20,12328.803978402433
large,SA,2,21,12328.803978402433
large,SA,2,22,12328.803978402433
large,SA,2,23,12183.275370571198
large,SA,2,24,12060.478616666616
large,SA,2,25,12060.478616666616
large,SA,2,26,12060.478616666616
large,SA,2,27,12060.478616666616
large,SA,2,28,12060.478616666616
large,SA,2,29,12036.56362275354
large,SA,2,30,12036.56362275354
large,SA,2,31,12036.56362275354
large,SA,2,32,12036.56362275354
large,SA,2,33,11881.094639592604
large,SA,2,34,11881.094639592604
large,SA,2,35,11881.094639592604
large,SA,2,36,11793.346249935548
large,SA,2,37,11781.969016344785
large,SA,2,38,11781.969016344785
large,SA,2,39,11774.177611866116
large,SA,2,40,11774.177611866116
large,SA,2,41,11774.177611866116
large,SA,2,42,11772.423017674866
large,SA,2,43,11772.423017674866
large,SA,2,44,11772.423017674866
large,SA,2,45,11772.423017674866
large,SA,2,46,11772.423017674866
large,SA,2,47,11772.423017674866
large,SA,2,48,11768.52746526293
large,SA,2,49,11721.863435366955
large,SA,3,0,21194.865839770464
large,SA,3,1,17231.073150050775
large,SA,3,2,16576.207843686174
large,SA,3,3,16145.903954867565
large,SA,3,4,15450.468412814873
large,SA,3,5,15450.468412814873
large,SA,3,6,15450.468412814873
large,SA,3,7,15016.951867667009
large,SA,3,8,15010.486040168975
large,SA,3,9,15010.486040168975
large,SA,3,10,15010.486040168975
large,SA,3,11,14979.45048518568
large,SA,3,12,14979.45048518568
large,SA,3,13,14975.761450933216
large,SA,3,14,14805.435462055364
large,SA,3,15,14805.435462055364
large,SA,3,16,14791.302396466353
large,SA,3,17,14791.302396466353
large,SA,3,18,14696.14934128703
large,SA,3,19,14414.937117148453
large,SA,3,20,14414.937117148453
large,SA,3,21,14414.937117148453
large,SA,3,22,14252.788785354694
large,SA,3,23,14252.145259573255
large,SA,3,24,14252.145259573255
large,SA,3,25,14066.236118266273
large,SA,3,26,14066.236118266273
large,SA,3,27,14066.236118266273
large,SA,3,28,14055.263163589952
large,SA,3,29,14054.106222485469
large,SA,3,30,14054.106222485469
large,SA,3,31,14054.106222485469
large,SA,3,32,14054.106222485469
large,SA,3,33,14046.293844906775
large,SA,3,34,14046.293844906775
large,SA,3,35,13693.221790922542
large,SA,3,36,13693.221790922542
large,SA,3,37,13693.221790922542
large,SA,3,38,13300.988407919345
large,SA,3,39,13300.988407919345
large,SA,3,40,13262.753086023447
large,SA,3,41,13255.847937867236
large,SA,3,42,13249.399287035845
large,SA,3,43,13249.399287035845
large,SA,3,44,13211.610924127948
large,SA,3,45,13211.610924127948
large,SA,3,46,13211.610924127948
large,SA,3,47,13211.610924127948
large,SA,3,48,13211.610924127948
large,SA,3,49,13211.610924127948
large,SA,4,0,25364.230580832198
large,SA,4,1,20326.483301168446
large,SA,4,2,19091.968953179974
large,SA,4,3,18932.369488381024
large,SA,4,4,17933.128787594687
large,SA,4,5,17725.02790949815
large,SA,4,6,16382.469286192474
large,SA,4,7,16164.862491795257
large,SA,4,8,15968.098025012408
large,SA,4,9,15958.404838970731
large,SA,4,10,15650.958149865204
large,SA,4,11,15600.23260278958
large,SA,4,12,15403.14927559406
large,SA,4,13,15403.14927559406
large,SA,4,14,15229.256373337052
large,SA,4,15,15228.160814389645
large,SA,4,16,15194.350054807293
large,SA,4,17,14683.737812910978
large,SA,4,18,14683.737812910978
large,SA,4,19,14683.737812910978
large,SA,4,20,14379.327394267848
large,SA,4,21,14302.34790015409
large,SA,4,22,14302.34790015409
large,SA,4,23,14302.34790015409
large,SA,4,24,13977.970259535205
large,SA,4,25,13549.36348404385
large,SA,4,26,13188.10662821107
large,SA,4,27,13188.10662821107
large,SA,4,28,13188.10662821107
large,SA,4,29,13056.218912087825
large,SA,4,30,12723.011679577896
large,SA,4,31,12723.011679577896
large,SA,4,32,12723.011679577896
large,SA,4,33,12723.011679577896
large,SA,4,34,12721.594256822056
large,SA,4,35,12718.571953875828
large,SA,4,36,12650.718846871372
large,SA,4,37,12650.718846871372
large,SA,4,38,12650.718846871372
large,SA,4,39,12236.874965267178
large,SA,4,40,12236.874965267178
large,SA,4,41,12236.874965267178
large,SA,4,42,12236.874965267178
large,SA,4,43,12231.324747813615
large,SA,4,44,12230.11412252792
large,SA,4,45,12230.11412252792
large,SA,4,46,12083.588679419292
large,SA,4,47,12083.588679419292
large,SA,4,48,12076.862036594277
large,SA,4,49,12076.862036594277
large,SA,5,0,19951.162376307006
large,SA,5,1,16572.898129858022
large,SA,5,2,15051.619419956249
large,SA,5,3,14796.149216084083
large,SA,5,4,14772.191737387826
large,SA,5,5,14556.579069819056
large,SA,5,6,13997.989115812996
large,SA,5,7,13954.186275873617
large,SA,5,8,13730.042729513878
large,SA,5,9,13730.042729513878
large,SA,5,10,13666.848732741668
large,SA,5,11,13390.84023339024
large,SA,5,12,13319.07447519873
large,SA,5,13,13319.07447519873
large,SA,5,14,13319.07447519873
large,SA,5,15,13187.469830814005
large,SA,5,16,13187.469830814005
large,SA,5,17,13187.469830814005
large,SA,5,18,13187.469830814005
large,SA,5,19,13187.469830814005
large,SA,5,20,13187.469830814005
large,SA,5,21,13187.469830814005
large,SA,5,22,12922.021540724909
large,SA,5,23,12869.943034439486
large,SA,5,24,12869.943034439486
large,SA,5,25,12867.365683894972
large,SA,5,26,12867.365683894972
large,SA,5,27,12867.365683894972
large,SA,5,28,12867.365683894972
large,SA,5,29,12694.081606175889
large,SA,5,30,12322.29390453561
large,SA,5,31,12266.419341700475
large,SA,5,32,12266.419341700475
large,SA,5,33,12266.419341700475
large,SA,5,34,12266.419341700475
large,SA,5,35,12266.419341700475
large,SA,5,36,12266.419341700475
large,SA,5,37,12266.419341700475
large,SA,5,38,12266.419341700475
large,SA,5,39,12266.419341700475
large,SA,5,40,12266.419341700475
large,SA,5,41,12266.419341700475
large,SA,5,42,12266.419341700475
large,SA,5,43,12266.419341700475
large,SA,5,44,12266.419341700475
large,SA,5,45,12266.419341700475
large,SA,5,46,12266.419341700475
large,SA,5,47,12266.419341700475
large,SA,5,48,12266.419341700475
large,SA,5,49,12266.419341700475
large,SA,6,0,18931.341491846175
large,SA,6,1,17759.01995363335
large,SA,6,2,17229.00964923195
large,SA,6,3,16830.814779608743
large,SA,6,4,16830.814779608743
large,SA,6,5,16830.814779608743
large,SA,6,6,16826.770686351098
large,SA,6,7,16015.142419730535
large,SA,6,8,15667.87894768529
large,SA,6,9,15667.87894768529
large,SA,6,10,15504.76701046925
large,SA,6,11,15504.76701046925
large,SA,6,12,15481.593941726522
large,SA,6,13,15433.673494865106
large,SA,6,14,15371.19817279316
large,SA,6,15,15156.314364046393
large,SA,6,16,15099.411213174108
large,SA,6,17,15099.411213174108
large,SA,6,18,15099.411213174108
large,SA,6,19,14833.154503105072
large,SA,6,20,14833.154503105072
large,SA,6,21,14765.125205226475
large,SA,6,22,14765.125205226475
large,SA,6,23,14765.125205226475
large,SA,6,24,14721.877321994281
large,SA,6,25,14721.877321994281
large,SA,6,26,14721.877321994281
large,SA,6,27,14721.877321994281
large,SA,6,28,14490.247378993708
large,SA,6,29,14463.641958895249
large,SA,6,30,14382.601703986678
large,SA,6,31,14382.601703986678
large,SA,6,32,14382.601703986678
large,SA,6,33,14382.601703986678
large,SA,6,34,14037.965306462218
large,SA,6,35,14037.965306462218
large,SA,6,36,13968.459332528706
large,SA,6,37,13968.459332528706
large,SA,6,38,13908.911223877994
large,SA,6,39,13908.911223877994
large,SA,6,40,13908.911223877994
large,SA,6,41,13706.55035946457
large,SA,6,42,13706.55035946457
large,SA,6,43,13623.810989387639
large,SA,6,44,13623.810989387639
large,SA,6,45,13543.821055166905
large,SA,6,46,13540.30758641239
large,SA,6,47,13539.63656409011
large,SA,6,48,13539.63656409011
large,SA,6,49,13539.63656409011
large,SA,7,0,15946.18428942687
large,SA,7,1,15572.427363199567
large,SA,7,2,15305.674797559568
large,SA,7,3,15280.190726325916
large,SA,7,4,14763.225892778475
large,SA,7,5,13998.852352235308
large,SA,7,6,13616.333332416969
large,SA,7,7,13616.333332416969
large,SA,7,8,13616.333332416969
large,SA,7,9,13610.311224672976
large,SA,7,10,13596.326668532729
large,SA,7,11,13596.326668532729
large,SA,7,12,13596.326668532729
large,SA,7,13,13207.938180304698
large,SA,7,14,13207.938180304698
large,SA,7,15,13207.938180304698
large,SA,7,16,13205.340999233953
large,SA,7,17,13205.340999233953
large,SA,7,18,13205.340999233953
large,SA,7,19,13205.340999233953
large,SA,7,20,13205.340999233953
large,SA,7,21,13205.340999233953
large,SA,7,22,13161.694949253197
large,SA,7,23,13160.546411615136
large,SA,7,24,13119.335213548144
large,SA,7,25,13110.60902747567
large,SA,7,26,13108.108463116621
large,SA,7,27,13108.108463116621
large,SA,7,28,13108.108463116621
large,SA,7,29,13108.108463116621
large,SA,7,30,13108.108463116621
large,SA,7,31,13108.108463116621
large,SA,7,32,13108.108463116621
large,SA,7,33,13108.108463116621
large,SA,7,34,13108.108463116621
large,SA,7,35,12856.223335259368
large,SA,7,36,12856.223335259368
large,SA,7,37,12856.223335259368
large,SA,7,38,12710.980722394357
large,SA,7,39,12710.980722394357
large,SA,7,40,12674.452805572892
large,SA,7,41,12674.452805572892
large,SA,7,42,12452.851616704505
large,SA,7,43,12190.887066560237
large,SA,7,44,12190.887066560237
large,SA,7,45,12190.887066560237
large,SA,7,46,12190.887066560237
large,SA,7,47,12190.887066560237
large,SA,7,48,12190.887066560237
large,SA,7,49,12190.76409354099
large,SA,8,0,21803.008265724817
large,SA,8,1,21496.408584939236
large,SA,8,2,19705.465536992415
large,SA,8,3,19696.30931616849
large,SA,8,4,18185.034588960643
large,SA,8,5,18184.827935112
large,SA,8,6,18184.827935112
large,SA,8,7,17033.88226966915
large,SA,8,8,15540.60053612529
large,SA,8,9,15540.60053612529
large,SA,8,10,15214.523844659081
large,SA,8,11,15214.523844659081
large,SA,8,12,14966.770252742746
large,SA,8,13,14961.557777898863
large,SA,8,14,14941.638614135092
large,SA,8,15,14941.638614135092
large,SA,8,16,14941.638614135092
large,SA,8,17,14941.638614135092
large,SA,8,18,14721.735119073168
large,SA,8,19,14721.735119073168
large,SA,8,20,14505.923947137198
large,SA,8,21,14177.339861207396
large,SA,8,22,14073.155650051374
large,SA,8,23,14073.155650051374
large,SA,8,24,14073.155650051374
large,SA,8,25,14070.401879058918
large,SA,8,26,14070.401879058918
large,SA,8,27,14070.401879058918
large,SA,8,28,14070.401879058918
large,SA,8,29,14070.401879058918
large,SA,8,30,14070.401879058918
large,SA,8,31,14070.401879058918
large,SA,8,32,13936.576256434251
large,SA,8,33,13934.652088137418
large,SA,8,34,13894.634097045211
large,SA,8,35,13828.244747800896
large,SA,8,36,13827.95135774721
large,SA,8,37,13827.95135774721
large,SA,8,38,13827.572424327824
large,SA,8,39,13806.229978780191
large,SA,8,40,13806.229978780191
large,SA,8,41,13806.229978780191
large,SA,8,42,13765.057533996896
large,SA,8,43,13765.057533996896
large,SA,8,44,13765.057533996896
large,SA,8,45,12901.252148795867
large,SA,8,46,12829.042177529305
large,SA,8,47,12829.042177529305
large,SA,8,48,12829.042177529305
large,SA,8,49,12793.120808138718
large,SA,9,0,18988.437426853678
large,SA,9,1,18865.593135146024
large,SA,9,2,17723.450328012805
large,SA,9,3,17601.417668006517
large,SA,9,4,17203.290355495028
large,SA,9,5,16782.749004730646
large,SA,9,6,16258.573412073503
large,SA,9,7,15635.962676107987
large,SA,9,8,15635.962676107987
large,SA,9,9,15631.824229639447
large,SA,9,10,15629.923966449376
large,SA,9,11,15234.515103307807
large,SA,9,12,15234.515103307807
large,SA,9,13,15144.94444560317
large,SA,9,14,15020.045200937311
large,SA,9,15,14950.77166993291
large,SA,9,16,14709.340985954273
large,SA,9,17,14563.952577332817
large,SA,9,18,14563.952577332817
large,SA,9,19,14474.151877650671
large,SA,9,20,14474.151877650671
large,SA,9,21,14474.151877650671
large,SA,9,22,14474.151877650671
large,SA,9,23,14209.092864974873
large,SA,9,24,14087.592055460376
large,SA,9,25,14087.592055460376
large,SA,9,26,14087.592055460376
large,SA,9,27,13769.8663497525
large,SA,9,28,13642.335246307066
large,SA,9,29,13642.335246307066
large,SA,9,30,13642.335246307066
large,SA,9,31,13642.335246307066
large,SA,9,32,13642.335246307066
large,SA,9,33,13642.335246307066
large,SA,9,34,13413.183369357095
large,SA,9,35,13413.183369357095
large,SA,9,36,13413.183369357095
large,SA,9,37,13200.254515183058
large,SA,9,38,13200.254515183058
large,SA,9,39,12930.461804182441
large,SA,9,40,12930.461804182441
large,SA,9,41,12930.461804182441
large,SA,9,42,12448.681111621745
large,SA,9,43,12448.681111621745
large,SA,9,44,12448.681111621745
large,SA,9,45,12448.681111621745
large,SA,9,46,12448.681111621745
large,SA,9,47,12448.681111621745
large,SA,9,48,12447.909611954019
large,SA,9,49,12447.909611954019
large,QGA,0,0,18468.258807634506
large,QGA,0,1,18468.258807634506
large,QGA,0,2,16886.330323804235
large,QGA,0,3,16886.330323804235
large,QGA,0,4,16886.330323804235
large,QGA,0,5,16886.330323804235
large,QGA,0,6,16886.330323804235
large,QGA,0,7,16886.330323804235
large,QGA,0,8,16886.330323804235
large,QGA,0,9,16886.330323804235
large,QGA,0,10,16886.330323804235
large,QGA,0,11,16886.330323804235
large,QGA,0,12,16886.330323804235
large,QGA,0,13,16886.330323804235
large,QGA,0,14,16886.330323804235
large,QGA,0,15,16886.330323804235
large,QGA,0,16,16886.330323804235
large,QGA,0,17,16886.330323804235
large,QGA,0,18,16886.330323804235
large,QGA,0,19,15121.647314292415
large,QGA,0,20,15121.647314292415
large,QGA,0,21,15121.647314292415
large,QGA,0,22,15121.647314292415
large,QGA,0,23,15121.647314292415
large,QGA,0,24,14471.738932069664
large,QGA,0,25,14471.738932069664
large,QGA,0,26,14471.738932069664
large,QGA,0,27,14471.738932069664
large,QGA,0,28,14471.738932069664
large,QGA,0,29,14471.738932069664
large,QGA,0,30,14471.738932069664
large,QGA,0,31,14207.041552793551
large,QGA,0,32,14139.744139450277
large,QGA,0,33,14139.744139450277
large,QGA,0,34,14139.744139450277
large,QGA,0,35,14139.744139450277
large,QGA,0,36,14139.744139450277
large,QGA,0,37,14139.744139450277
large,QGA,0,38,14069.016422862973
large,QGA,0,39,14069.016422862973
large,QGA,0,40,13906.693893947897
large,QGA,0,41,13906.693893947897
large,QGA,0,42,13838.573538401448
large,QGA,0,43,13799.334588952242
large,QGA,0,44,13735.484313392903
large,QGA,0,45,13735.484313392903
large,QGA,0,46,13481.368054467792
large,QGA,0,47,13481.368054467792
large,QGA,0,48,13481.368054467792
large,QGA,0,49,13315.503831339958
large,QGA,1,0,14757.241119239998
large,QGA,1,1,14757.241119239998
large,QGA,1,2,14757.241119239998
large,QGA,1,3,14757.241119239998
large,QGA,1,4,14757.241119239998
large,QGA,1,5,14757.241119239998
large,QGA,1,6,14757.241119239998
large,QGA,1,7,14757.241119239998
large,QGA,1,8,14757.241119239998
large,QGA,1,9,14757.241119239998
large,QGA,1,10,14757.241119239998
large,QGA,1,11,14757.241119239998
large,QGA,1,12,14757.241119239998
large,QGA,1,13,14757.241119239998
large,QGA,1,14,14757.241119239998
large,QGA,1,15,14757.241119239998
large,QGA,1,16,14757.241119239998
large,QGA,1,17,14757.241119239998
large,QGA,1,18,14757.241119239998
large,QGA,1,19,14757.241119239998
large,QGA,1,20,14757.241119239998
large,QGA,1,21,14757.241119239998
large,QGA,1,22,14757.241119239998
large,QGA,1,23,14757.241119239998
large,QGA,1,24,14757.241119239998
large,QGA,1,25,14757.241119239998
large,QGA,1,26,14669.871358105303
large,QGA,1,27,14631.197802703202
large,QGA,1,28,14631.197802703202
large,QGA,1,29,14458.377563604938
large,QGA,1,30,13671.994116784415
large,QGA,1,31,13671.994116784415
large,QGA,1,32,13406.574412792783
large,QGA,1,33,13406.574412792783
large,QGA,1,34,13406.574412792783
large,QGA,1,35,13406.574412792783
large,QGA,1,36,12764.467415279369
large,QGA,1,37,12764.467415279369
large,QGA,1,38,12764.467415279369
large,QGA,1,39,12764.467415279369
large,QGA,1,40,12764.467415279369
large,QGA,1,41,12565.638759693778
large,QGA,1,42,12565.638759693778
large,QGA,1,43,12565.638759693778
large,QGA,1,44,12565.638759693778
large,QGA,1,45,12472.215543850269
large,QGA,1,46,12472.215543850269
large,QGA,1,47,12472.215543850269
large,QGA,1,48,12472.215543850269
large,QGA,1,49,12327.650387802554
large,QGA,2,0,19888.69514232188
large,QGA,2,1,19888.69514232188
large,QGA,2,2,18826.593368165068
large,QGA,2,3,18171.99148695514
large,QGA,2,4,16875.44124187718
large,QGA,2,5,16875.44124187718
large,QGA,2,6,16875.44124187718
large,QGA,2,7,16875.44124187718
large,QGA,2,8,16875.44124187718
large,QGA,2,9,16875.44124187718
large,QGA,2,10,16872.001195850036
large,QGA,2,11,15944.303595716025
large,QGA,2,12,15944.303595716025
large,QGA,2,13,15944.303595716025
large,QGA,2,14,15944.303595716025
large,QGA,2,15,15944.303595716025
large,QGA,2,16,15625.060081955879
large,QGA,2,17,15625.060081955879
large,QGA,2,18,15625.060081955879
large,QGA,2,19,15625.060081955879
large,QGA,2,20,15625.060081955879
large,QGA,2,21,15574.440368798096
large,QGA,2,22,15574.440368798096
large,QGA,2,23,15574.440368798096
large,QGA,2,24,15574.440368798096
large,QGA,2,25,15364.124564524145
large,QGA,2,26,15364.124564524145
large,QGA,2,27,15087.954916218303
large,QGA,2,28,15087.954916218303
large,QGA,2,29,15087.954916218303
large,QGA,2,30,15087.954916218303
large,QGA,2,31,14827.428751812055
large,QGA,2,32,14827.428751812055
large,QGA,2,33,13824.088768141246
large,QGA,2,34,13824.088768141246
large,QGA,2,35,13824.088768141246
large,QGA,2,36,13824.088768141246
large,QGA,2,37,13824.088768141246
large,QGA,2,38,13824.088768141246
large,QGA,2,39,13287.803309960973
large,QGA,2,40,13287.803309960973
large,QGA,2,41,13287.803309960973
large,QGA,2,42,13287.803309960973
large,QGA,2,43,13287.803309960973
large,QGA,2,44,12873.641216253189
large,QGA,2,45,12873.641216253189
large,QGA,2,46,12873.641216253189
large,QGA,2,47,12873.641216253189
large,QGA,2,48,12873.641216253189
large,QGA,2,49,12873.641216253189
large,QGA,3,0,17683.37501785126
large,QGA,3,1,17083.78459696683
large,QGA,3,2,17083.78459696683
large,QGA,3,3,17083.78459696683
large,QGA,3,4,15587.719292229918
large,QGA,3,5,15587.719292229918
large,QGA,3,6,15587.719292229918
large,QGA,3,7,15587.719292229918
large,QGA,3,8,15587.719292229918
large,QGA,3,9,15587.719292229918
large,QGA,3,10,15587.719292229918
large,QGA,3,11,15587.719292229918
large,QGA,3,12,15587.719292229918
large,QGA,3,13,15587.719292229918
large,QGA,3,14,15587.719292229918
large,QGA,3,15,15587.719292229918
large,QGA,3,16,15587.719292229918
large,QGA,3,17,15587.719292229918
large,QGA,3,18,15587.719292229918
large,QGA,3,19,15587.719292229918
large,QGA,3,20,15587.719292229918
large,QGA,3,21,15587.719292229918
large,QGA,3,22,15587.719292229918
large,QGA,3,23,15587.719292229918
large,QGA,3,24,15308.024500558326
large,QGA,3,25,15308.024500558326
large,QGA,3,26,15308.024500558326
large,QGA,3,27,15143.870640484485
large,QGA,3,28,15143.870640484485
large,QGA,3,29,15017.089904216173
large,QGA,3,30,15017.089904216173
large,QGA,3,31,15017.089904216173
large,QGA,3,32,15017.089904216173
large,QGA,3,33,14523.76094414409
large,QGA,3,34,14523.76094414409
large,QGA,3,35,14523.76094414409
large,QGA,3,36,14523.76094414409
large,QGA,3,37,14523.76094414409
large,QGA,3,38,14523.76094414409
large,QGA,3,39,14523.76094414409
large,QGA,3,40,14523.76094414409
large,QGA,3,41,14523.76094414409
large,QGA,3,42,14523.76094414409
large,QGA,3,43,13713.897797471429
large,QGA,3,44,13713.897797471429
large,QGA,3,45,13713.897797471429
large,QGA,3,46,13713.897797471429
large,QGA,3,47,13661.584522735066
large,QGA,3,48,13661.584522735066
large,QGA,3,49,13661.584522735066
large,QGA,4,0,20063.125203191456
large,QGA,4,1,17280.41878515899
large,QGA,4,2,17280.41878515899
large,QGA,4,3,16688.668663309392
large,QGA,4,4,16688.668663309392
large,QGA,4,5,16688.668663309392
large,QGA,4,6,16472.833948959233
large,QGA,4,7,16165.738680226445
large,QGA,4,8,16165.738680226445
large,QGA,4,9,16165.738680226445
large,QGA,4,10,16165.738680226445
large,QGA,4,11,16165.738680226445
large,QGA,4,12,16165.738680226445
large,QGA,4,13,16165.738680226445
large,QGA,4,14,15146.439541473988
large,QGA,4,15,15146.439541473988
large,QGA,4,16,15146.439541473988
large,QGA,4,17,15146.439541473988
large,QGA,4,18,15146.439541473988
large,QGA,4,19,15146.439541473988
large,QGA,4,20,15146.439541473988
large,QGA,4,21,15146.439541473988
large,QGA,4,22,15146.439541473988
large,QGA,4,23,15146.439541473988
large,QGA,4,24,15146.439541473988
large,QGA,4,25,14109.69271774921
large,QGA,4,26,14109.69271774921
large,QGA,4,27,14005.45838504838
large,QGA,4,28,14005.45838504838
large,QGA,4,29,14005.45838504838
large,QGA,4,30,14005.45838504838
large,QGA,4,31,14005.45838504838
large,QGA,4,32,13687.545780800574
large,QGA,4,33,13687.545780800574
large,QGA,4,34,13687.545780800574
large,QGA,4,35,13687.545780800574
large,QGA,4,36,13687.545780800574
large,QGA,4,37,13687.545780800574
large,QGA,4,38,13687.545780800574
large,QGA,4,39,13687.545780800574
large,QGA,4,40,13687.545780800574
large,QGA,4,41,13687.545780800574
large,QGA,4,42,13655.663019650527
large,QGA,4,43,13655.663019650527
large,QGA,4,44,13614.332762533633
large,QGA,4,45,13614.332762533633
large,QGA,4,46,13614.332762533633
large,QGA,4,47,13063.31377566132
large,QGA,4,48,13063.31377566132
large,QGA,4,49,13063.31377566132
large,QGA,5,0,18461.577534092146
large,QGA,5,1,18461.577534092146
large,QGA,5,2,18461.577534092146
large,QGA,5,3,18461.577534092146
large,QGA,5,4,18130.562550945826
large,QGA,5,5,16879.59128635983
large,QGA,5,6,16611.442031922306
large,QGA,5,7,16611.442031922306
large,QGA,5,8,16611.442031922306
large,QGA,5,9,16611.442031922306
large,QGA,5,10,16611.442031922306
large,QGA,5,11,16611.442031922306
large,QGA,5,12,16611.442031922306
large,QGA,5,13,16611.442031922306
large,QGA,5,14,16611.442031922306
large,QGA,5,15,16611.442031922306
large,QGA,5,16,16611.442031922306
large,QGA,5,17,15939.001150689048
large,QGA,5,18,15939.001150689048
large,QGA,5,19,15939.001150689048
large,QGA,5,20,15571.07928640617
large,QGA,5,21,15571.07928640617
large,QGA,5,22,15571.07928640617
large,QGA,5,23,15571.07928640617
large,QGA,5,24,15571.07928640617
large,QGA,5,25,15571.07928640617
large,QGA,5,26,15571.07928640617
large,QGA,5,27,14154.037173748571
large,QGA,5,28,14154.037173748571
large,QGA,5,29,14154.037173748571
large,QGA,5,30,14154.037173748571
large,QGA,5,31,14154.037173748571
large,QGA,5,32,14154.037173748571
large,QGA,5,33,13919.290014873035
large,QGA,5,34,13883.952969894199
large,QGA,5,35,13883.952969894199
large,QGA,5,36,13883.952969894199
large,QGA,5,37,13883.952969894199
large,QGA,5,38,13883.952969894199
large,QGA,5,39,13883.952969894199
large,QGA,5,40,13883.952969894199
large,QGA,5,41,13435.071361236103
large,QGA,5,42,13435.071361236103
large,QGA,5,43,13430.390063961175
large,QGA,5,44,12681.353501579775
large,QGA,5,45,12681.353501579775
large,QGA,5,46,12681.353501579775
large,QGA,5,47,12681.353501579775
large,QGA,5,48,12681.353501579775
large,QGA,5,49,12681.353501579775
large,QGA,6,0,17972.672746040662
large,QGA,6,1,17972.672746040662
large,QGA,6,2,17972.672746040662
large,QGA,6,3,17972.672746040662
large,QGA,6,4,17972.672746040662
large,QGA,6,5,17972.672746040662
large,QGA,6,6,17972.672746040662
large,QGA,6,7,17438.264213485287
large,QGA,6,8,17438.264213485287
large,QGA,6,9,17438.264213485287
large,QGA,6,10,16048.724626210707
large,QGA,6,11,16048.724626210707
large,QGA,6,12,16048.724626210707
large,QGA,6,13,16048.724626210707
large,QGA,6,14,15698.90444606142
large,QGA,6,15,15698.90444606142
large,QGA,6,16,15698.90444606142
large,QGA,6,17,15698.90444606142
large,QGA,6,18,15698.90444606142
large,QGA,6,19,15698.90444606142
large,QGA,6,20,15520.316241665845
large,QGA,6,21,15520.316241665845
large,QGA,6,22,15520.316241665845
large,QGA,6,23,15520.316241665845
large,QGA,6,24,15520.316241665845
large,QGA,6,25,15520.316241665845
large,QGA,6,26,15520.316241665845
large,QGA,6,27,15520.316241665845
large,QGA,6,28,15422.362533647298
large,QGA,6,29,15186.153650198801
large,QGA,6,30,14740.949504117149
large,QGA,6,31,14740.949504117149
large,QGA,6,32,14457.061287913068
large,QGA,6,33,14457.061287913068
large,QGA,6,34,13746.99038606007
large,QGA,6,35,13746.99038606007
large,QGA,6,36,13746.99038606007
large,QGA,6,37,13746.99038606007
large,QGA,6,38,12740.638309174448
large,QGA,6,39,12740.638309174448
large,QGA,6,40,12740.638309174448
large,QGA,6,41,12740.638309174448
large,QGA,6,42,12740.638309174448
large,QGA,6,43,12740.638309174448
large,QGA,6,44,12740.638309174448
large,QGA,6,45,12740.638309174448
large,QGA,6,46,12740.638309174448
large,QGA,6,47,12740.638309174448
large,QGA,6,48,12577.05092848984
large,QGA,6,49,12577.05092848984
large,QGA,7,0,16361.521538035397
large,QGA,7,1,16361.521538035397
large,QGA,7,2,16361.521538035397
large,QGA,7,3,16361.521538035397
large,QGA,7,4,14327.597864103605
large,QGA,7,5,13794.312649675772
large,QGA,7,6,13794.312649675772
large,QGA,7,7,13794.312649675772
large,QGA,7,8,13794.312649675772
large,QGA,7,9,13794.312649675772
large,QGA,7,10,13794.312649675772
large,QGA,7,11,13794.312649675772
large,QGA,7,12,13794.312649675772
large,QGA,7,13,13794.312649675772
large,QGA,7,14,13794.312649675772
large,QGA,7,15,13794.312649675772
large,QGA,7,16,13794.312649675772
large,QGA,7,17,13794.312649675772
large,QGA,7,18,13794.312649675772
large,QGA,7,19,13794.312649675772
large,QGA,7,20,13794.312649675772
large,QGA,7,21,13794.312649675772
large,QGA,7,22,13794.312649675772
large,QGA,7,23,13794.312649675772
large,QGA,7,24,13794.312649675772
large,QGA,7,25,13741.226973477855
large,QGA,7,26,13558.58392408522
large,QGA,7,27,13558.58392408522
large,QGA,7,28,13558.58392408522
large,QGA,7,29,13558.58392408522
large,QGA,7,30,13558.58392408522
large,QGA,7,31,13558.58392408522
large,QGA,7,32,13558.58392408522
large,QGA,7,33,13558.58392408522
large,QGA,7,34,13558.58392408522
